date,cpi,eur_chf,gdp,log_cpi,log_gdp,log_eur
2009.58333333333,100.8027,1.524,,0.418985925589065,,0.983196931573488
2009.66666666667,100.7899,1.5148,,0.414876327580903,,0.947567590352016
2009.75,101.4163,1.514,149811.270030401,0.615380137189744,-0.323193585102962,0.944459167046906
2009.83333333333,101.612,1.5104,,0.677767745963589,,0.930450905803929
2009.91666666667,101.3665,1.5025,,0.599485076364623,,0.899593165120428
2010,101.2538,1.4767,154121.534167211,0.563484872104186,-0.109670795163308,0.797674985098209
2010.08333333333,101.4012,1.4673,,0.610561375143654,,0.760098835196127
2010.16666666667,101.5402,1.4484,,0.654892441103715,,0.683812666122495
2010.25,102.408,1.4339,,0.930293970816911,,0.624608367548837
2010.33333333333,102.3022,1.4199,,0.896842887894345,,0.566874753853837
2010.41666666667,101.8569,1.3774,,0.75567087750791,,0.388059707088391
2010.5,101.1126,1.3471,,0.518324208033592,,0.257173320516141
2010.58333333333,101.0986,1.3428,,0.513843085825847,,0.238360520169926
2010.66666666667,101.0752,1.3085,,0.506351824567052,,0.0861024802007676
2010.75,101.613,1.3461,155437.311202637,0.678086229381869,-0.0456780840756403,0.252803614998429
2010.83333333333,101.857,1.3445,,0.755702649415793,,0.245805329562212
2010.91666666667,101.8931,1.2806,,0.767170270487951,,-0.0407190373168938
2011,101.5358,1.2779,157873.902359645,0.653490085887743,0.0714077329127964,-0.0531383985700408
2011.08333333333,101.9185,1.2966,,0.775236466634753,,0.0323440796161127
2011.16666666667,102.5599,1.2879,,0.978260242160107,,-0.00727141771673772
2011.25,102.6731,1.2978,,1.01395983274458,,0.0377874150456757
2011.33333333333,102.6798,1.254,,1.01607156046361,,-0.164230967054747
2011.41666666667,102.4316,1.2093,,0.937750934773188,,-0.377810016256579
2011.5,101.5899,1.1778,,0.67072846225669,,-0.533115184024526
2011.58333333333,101.2929,1.1205,,0.575979276235394,,-0.826581775395126
2011.66666666667,101.5661,1.201,,0.663145982424231,,-0.418335617251909
2011.75,101.4987,1.2298,158816.740363177,0.641663264657026,0.116229806197113,-0.278896591915567
2011.83333333333,101.3215,1.2315,,0.585115351869488,,-0.270768189529635
2011.91666666667,101.1649,1.2276,,0.535058913735513,,-0.289432396305494
2012,100.7342,1.2111,160472.950789764,0.39698707590278,0.194324823036255,-0.369058038669303
2012.08333333333,101.018,1.2072,,0.488032548905196,,-0.38803713646193
2012.16666666667,101.5812,1.2063,,0.667956921438824,,-0.392425635245634
2012.25,101.6571,1.2022,,0.69212823212595,,-0.412459206797065
2012.33333333333,101.639,1.2012,,0.686365698311432,,-0.41735580787828
2012.41666666667,101.3523,1.201,,0.594951318974768,,-0.418335617251909
